id,issue_d,loan_status,term,funded_amnt,annual_inc,dti,fico_range_low,mths_since_last_delinq,emp_length,grade,home_ownership,issue_date,good_bad,
1066993,2/1/16,Late (31-120 days), 60 months,12000,65000,22.64,715,35,10+ years,C,MORTGAGE,2/1/16,Bad,
1066994,2/1/16,Charged Off, 60 months,20550,47500,36.74,660,,1 year,E,MORTGAGE,2/1/16,Bad,
1066995,2/1/16,Fully Paid, 60 months,24000,133000,3.34,680,23,7 years,C,OWN,2/1/16,Good,
1066996,2/1/16,Fully Paid, 36 months,24000,180000,15.54,710,34,1 year,B,RENT,2/1/16,Good,
1066997,2/1/16,Fully Paid, 36 months,8000,83000,9.43,675,4,3 years,B,MORTGAGE,2/1/16,Good,
1066998,2/1/16,Current, 60 months,15000,37000,12.81,725,,7 years,C,MORTGAGE,2/1/16,Good,
1066999,2/1/16,Fully Paid, 36 months,9000,135000,16.76,770,40,10+ years,A,MORTGAGE,2/1/16,Good,
1067001,2/1/16,Fully Paid, 36 months,8400,95000,5.61,685,16,10+ years,A,MORTGAGE,2/1/16,Good,
1067002,2/1/16,Fully Paid, 36 months,24000,119000,32.8,675,1,7 years,B,MORTGAGE,2/1/16,Good,
1067003,2/1/16,Fully Paid, 36 months,14400,47100,20.56,685,,10+ years,C,MORTGAGE,2/1/16,Good,
1067004,2/1/16,Fully Paid, 36 months,12000,65000,9.29,675,,9 years,B,RENT,2/1/16,Good,
1067005,2/1/16,Charged Off, 36 months,4200,250000,15.86,680,,< 1 year,D,MORTGAGE,2/1/16,Bad,
1067006,2/1/16,Fully Paid, 36 months,20000,76000,19.52,675,44,< 1 year,C,MORTGAGE,2/1/16,Good,
1067007,2/1/16,Fully Paid, 60 months,32300,85000,10.74,700,,10+ years,F,OWN,2/1/16,Good,
1067008,2/1/16,Current, 60 months,35000,100000,30.12,705,,10+ years,B,MORTGAGE,2/1/16,Good,
1067009,2/1/16,Fully Paid, 36 months,20000,30000,17.16,685,,6 years,B,MORTGAGE,2/1/16,Good,
1067011,2/1/16,Current, 60 months,20400,291000,6.14,705,,9 years,C,MORTGAGE,2/1/16,Good,
1067012,2/1/16,Fully Paid, 36 months,20950,65500,21.75,700,,10+ years,B,MORTGAGE,2/1/16,Good,
1067013,2/1/16,Charged Off, 36 months,16000,68000,27.3,670,,2 years,B,RENT,2/1/16,Bad,
1067014,2/1/16,Fully Paid, 36 months,5000,60000,18.39,680,38,2 years,B,MORTGAGE,2/1/16,Good,
1067015,2/1/16,Fully Paid, 36 months,18000,85000,9.52,665,9,10+ years,C,RENT,2/1/16,Good,
1067016,2/1/16,Fully Paid, 36 months,10000,125000,9.78,670,53,10+ years,B,MORTGAGE,2/1/16,Good,
1067017,2/1/16,Fully Paid, 36 months,5000,110000,34.84,670,,1 year,B,RENT,2/1/16,Good,
1067018,2/1/16,Fully Paid, 36 months,5000,60000,14.02,660,,6 years,C,RENT,2/1/16,Good,
1067019,2/1/16,Current, 60 months,16000,70000,14.97,705,,1 year,C,MORTGAGE,2/1/16,Good,
1067020,2/1/16,Fully Paid, 36 months,20000,150000,5.49,795,,2 years,B,MORTGAGE,2/1/16,Good,
1067021,2/1/16,Fully Paid, 36 months,30000,183400,14.76,660,53,10+ years,B,RENT,2/1/16,Good,
1067022,2/1/16,Fully Paid, 36 months,6400,110000,5.62,660,,7 years,B,MORTGAGE,2/1/16,Good,
1067023,2/1/16,Charged Off, 36 months,8000,40000,22.71,665,,,B,RENT,2/1/16,Bad,
1067024,2/1/16,Charged Off, 60 months,28725,70000,15.45,695,,10+ years,C,MORTGAGE,2/1/16,Bad,
1067025,2/1/16,Fully Paid, 36 months,11000,85000,20.71,695,,9 years,C,MORTGAGE,2/1/16,Good,
1067026,2/1/16,Fully Paid, 36 months,10000,70000,10,670,50,3 years,A,MORTGAGE,2/1/16,Good,
1067027,2/1/16,Fully Paid, 60 months,31000,102000,18.04,675,10,5 years,C,RENT,2/1/16,Good,
1067028,2/1/16,Fully Paid, 36 months,35000,86000,29.32,705,,10+ years,B,RENT,2/1/16,Good,
1067029,2/1/16,Fully Paid, 60 months,11500,28800,44.71,685,,1 year,G,RENT,2/1/16,Good,
1067030,2/1/16,Fully Paid, 36 months,20000,64000,15.21,695,,10+ years,B,MORTGAGE,2/1/16,Good,
1067031,2/1/16,Charged Off, 36 months,16000,90000,19.61,695,42,10+ years,C,MORTGAGE,2/1/16,Bad,
1067032,2/1/16,Fully Paid, 36 months,11000,38800,14.44,670,8,8 years,B,OWN,2/1/16,Good,
1067033,2/1/16,Charged Off, 60 months,35000,108000,8.18,805,,5 years,E,MORTGAGE,2/1/16,Bad,
1067034,2/1/16,Fully Paid, 60 months,21000,115000,18.18,660,63,10+ years,C,MORTGAGE,2/1/16,Good,
1067035,2/1/16,Charged Off, 36 months,21700,60000,20.96,705,37,10+ years,E,MORTGAGE,2/1/16,Bad,
1067036,2/1/16,Fully Paid, 36 months,7500,30691,25.81,665,7,3 years,B,RENT,2/1/16,Good,
1067037,2/1/16,Fully Paid, 36 months,8000,42000,35.69,665,64,,C,OWN,2/1/16,Good,
1067038,2/1/16,Fully Paid, 36 months,12000,71000,21.15,695,73,6 years,B,RENT,2/1/16,Good,
1067039,2/1/16,Fully Paid, 36 months,5000,93000,8.05,745,,10+ years,B,RENT,2/1/16,Good,
1067040,2/1/16,Fully Paid, 36 months,15000,50000,18.4,670,49,2 years,C,RENT,2/1/16,Good,
1067041,2/1/16,Fully Paid, 36 months,5200,24000,9.76,675,,2 years,D,RENT,2/1/16,Good,
1067042,2/1/16,Fully Paid, 36 months,3000,91000,17.04,675,31,10+ years,C,RENT,2/1/16,Good,
1067043,2/1/16,Fully Paid, 36 months,7000,30000,9.88,675,53,3 years,B,RENT,2/1/16,Good,
1067044,2/1/16,Fully Paid, 36 months,18000,50000,18.94,665,,< 1 year,B,MORTGAGE,2/1/16,Good,
1067045,2/1/16,Fully Paid, 36 months,26500,81420,5.92,675,6,10+ years,B,RENT,2/1/16,Good,
1067046,2/1/16,Fully Paid, 36 months,19200,135000,33.24,695,,5 years,A,RENT,2/1/16,Good,
1067047,2/1/16,Fully Paid, 36 months,24000,210000,12.97,745,,6 years,A,MORTGAGE,2/1/16,Good,
1067048,2/1/16,Fully Paid, 36 months,10800,120000,16.77,710,17,2 years,D,RENT,2/1/16,Good,
1067049,2/1/16,Fully Paid, 36 months,20000,114000,28.65,675,,10+ years,B,MORTGAGE,2/1/16,Good,
1067050,2/1/16,Fully Paid, 36 months,9000,75000,18.58,665,,< 1 year,G,RENT,2/1/16,Good,
1067051,2/1/16,Fully Paid, 36 months,14000,73000,25.56,675,,1 year,B,MORTGAGE,2/1/16,Good,
1067052,2/1/16,Fully Paid, 36 months,25000,110000,9.27,720,13,10+ years,A,OWN,2/1/16,Good,
1067053,2/1/16,Fully Paid, 36 months,12000,45000,15.52,670,,3 years,C,OWN,2/1/16,Good,
1067054,2/1/16,Fully Paid, 36 months,19000,116000,31.94,720,,,A,MORTGAGE,2/1/16,Good,
1067055,2/1/16,Fully Paid, 36 months,9000,50711,13.59,700,,3 years,B,RENT,2/1/16,Good,
1067056,2/1/16,Current, 60 months,10200,23194,31.57,680,,,E,RENT,2/1/16,Good,
1067057,2/1/16,Current, 60 months,12000,83000,0.69,675,21,7 years,C,MORTGAGE,2/1/16,Good,
1067058,2/1/16,Fully Paid, 36 months,12000,49000,24.61,660,,,C,RENT,2/1/16,Good,
1067059,2/1/16,Charged Off, 36 months,5700,49000,15.43,675,14,5 years,D,RENT,2/1/16,Bad,
1067060,2/1/16,Current, 60 months,14000,113300,19.76,760,,1 year,B,RENT,2/1/16,Good,
1067061,2/1/16,In Grace Period, 36 months,18350,54000,9.87,660,13,4 years,E,MORTGAGE,2/1/16,Bad,
1067062,2/1/16,Fully Paid, 60 months,14400,147000,17.4,665,,1 year,E,MORTGAGE,2/1/16,Good,
1067063,2/1/16,Fully Paid, 36 months,12000,250000,7.56,700,68,4 years,A,MORTGAGE,2/1/16,Good,
1067064,2/1/16,Current, 60 months,12800,73500,27.04,665,,3 years,C,RENT,2/1/16,Good,
1067065,2/1/16,Fully Paid, 36 months,6000,55000,20.05,695,,2 years,B,RENT,2/1/16,Good,
1067066,2/1/16,Current, 60 months,15000,57500,6.99,685,,10+ years,C,OWN,2/1/16,Good,
1067067,2/1/16,Current, 60 months,16000,95000,29.59,660,16,3 years,C,RENT,2/1/16,Good,
1067068,2/1/16,Fully Paid, 36 months,8400,112000,13.02,660,,10+ years,C,MORTGAGE,2/1/16,Good,
1067069,2/1/16,Fully Paid, 36 months,25000,100000,26.5,720,,,C,OWN,2/1/16,Good,
1067070,2/1/16,Fully Paid, 36 months,28175,61264.96,19.04,670,6,10+ years,C,OWN,2/1/16,Good,
1067071,2/1/16,Charged Off, 60 months,12300,57207,22.38,705,,8 years,D,MORTGAGE,2/1/16,Bad,
1067072,2/1/16,Fully Paid, 60 months,14000,45000,20.88,685,24,10+ years,D,MORTGAGE,2/1/16,Good,
1067073,2/1/16,Fully Paid, 36 months,20000,53000,17.08,800,,,A,MORTGAGE,2/1/16,Good,
1067074,2/1/16,Fully Paid, 36 months,20000,120000,32.34,665,26,10+ years,C,MORTGAGE,2/1/16,Good,
1067075,2/1/16,Fully Paid, 36 months,12000,42000,12.59,770,,,A,RENT,2/1/16,Good,
1067076,2/1/16,Fully Paid, 36 months,6000,120000,4.88,675,,10+ years,B,RENT,2/1/16,Good,
1067077,2/1/16,Current, 60 months,20000,70000,16.53,680,79,4 years,C,MORTGAGE,2/1/16,Good,
1067078,2/1/16,Fully Paid, 60 months,30000,85000,39.15,695,,10+ years,D,MORTGAGE,2/1/16,Good,
1067079,2/1/16,Fully Paid, 36 months,35000,164425,32.11,675,,10+ years,C,MORTGAGE,2/1/16,Good,
1067080,2/1/16,Fully Paid, 36 months,24000,200000,5.93,690,70,10+ years,B,MORTGAGE,2/1/16,Good,
1067081,2/1/16,Charged Off, 60 months,28000,125000,25.77,670,19,9 years,D,RENT,2/1/16,Bad,
1067082,2/1/16,Charged Off, 60 months,26550,155000,19.84,680,28,10+ years,E,RENT,2/1/16,Bad,
1067083,2/1/16,Fully Paid, 36 months,4000,42000,18.53,665,,5 years,C,RENT,2/1/16,Good,
1067084,2/1/16,Fully Paid, 60 months,10000,69000,9.57,685,,6 years,C,MORTGAGE,2/1/16,Good,
1067085,2/1/16,Fully Paid, 36 months,30000,85125,8.88,675,20,10+ years,B,MORTGAGE,2/1/16,Good,
1067086,2/1/16,Fully Paid, 60 months,18000,60000,29.21,660,,< 1 year,E,RENT,2/1/16,Good,
1067087,2/1/16,Fully Paid, 36 months,9000,90000,20.95,690,,8 years,B,MORTGAGE,2/1/16,Good,
1067088,2/1/16,Fully Paid, 36 months,25000,115000,33.77,745,56,10+ years,A,MORTGAGE,2/1/16,Good,
1067089,2/1/16,Fully Paid, 36 months,7800,34000,23.58,675,,3 years,B,RENT,2/1/16,Good,
1067090,2/1/16,Fully Paid, 36 months,10000,75000,14.94,685,7,3 years,A,MORTGAGE,2/1/16,Good,
1067091,2/1/16,Fully Paid, 36 months,12000,86000,22.57,685,35,3 years,C,MORTGAGE,2/1/16,Good,
1067092,2/1/16,Fully Paid, 36 months,6000,68985,31.73,680,,6 years,A,MORTGAGE,2/1/16,Good,
1067093,2/1/16,Charged Off, 60 months,30000,154000,27.03,685,,3 years,F,MORTGAGE,2/1/16,Bad,
1067094,2/1/16,Fully Paid, 36 months,7000,58000,6.87,660,62,4 years,B,MORTGAGE,2/1/16,Good,
1067095,2/1/16,Fully Paid, 36 months,5000,33000,10,665,40,5 years,B,RENT,2/1/16,Good,
1067096,2/1/16,Current, 60 months,24000,152000,18.47,665,5,10+ years,E,RENT,2/1/16,Good,
1067097,2/1/16,Fully Paid, 60 months,12000,86000,21.38,685,7,10+ years,D,MORTGAGE,2/1/16,Good,
1067099,2/1/16,Fully Paid, 60 months,24000,90000,16.58,670,5,9 years,C,OWN,2/1/16,Good,
1067100,2/1/16,Fully Paid, 60 months,19075,53000,21.91,660,,1 year,E,MORTGAGE,2/1/16,Good,
1067101,2/1/16,Fully Paid, 36 months,20000,70500,28.65,710,,1 year,C,MORTGAGE,2/1/16,Good,
1067102,2/1/16,Fully Paid, 36 months,25000,110000,6.31,680,12,10+ years,A,MORTGAGE,2/1/16,Good,
1067103,2/1/16,Fully Paid, 36 months,24000,90000,12.97,680,71,2 years,C,RENT,2/1/16,Good,
1067104,2/1/16,Fully Paid, 60 months,12000,57600,14.71,695,27,5 years,B,RENT,2/1/16,Good,
1067105,2/1/16,Fully Paid, 36 months,15000,77000,17.16,670,,5 years,C,MORTGAGE,2/1/16,Good,
1067106,2/1/16,Fully Paid, 60 months,18000,80000,14.49,700,42,6 years,B,OWN,2/1/16,Good,
1067107,2/1/16,Fully Paid, 36 months,20000,165000,12.65,715,,< 1 year,C,RENT,2/1/16,Good,
1067108,2/1/16,Charged Off, 60 months,25000,111000,12.63,675,,< 1 year,C,MORTGAGE,2/1/16,Bad,
1067109,2/1/16,Fully Paid, 36 months,15000,95000,16.98,670,,10+ years,B,MORTGAGE,2/1/16,Good,
1067110,2/1/16,Charged Off, 36 months,35000,220000,12.41,660,4,10+ years,C,MORTGAGE,2/1/16,Bad,
1067111,2/1/16,Fully Paid, 36 months,6000,95000,26.25,695,3,10+ years,B,OWN,2/1/16,Good,
1067112,2/1/16,Fully Paid, 36 months,7375,65000,2.86,680,,3 years,C,RENT,2/1/16,Good,
1067113,2/1/16,Charged Off, 36 months,9000,65000,19.74,680,12,10+ years,C,MORTGAGE,2/1/16,Bad,
1067114,2/1/16,Fully Paid, 36 months,7200,39000,25.44,685,59,9 years,A,RENT,2/1/16,Good,
1067115,2/1/16,Charged Off, 60 months,14000,60000,20.29,715,59,5 years,D,RENT,2/1/16,Bad,
1067116,2/1/16,Fully Paid, 36 months,5000,80000,37.01,665,35,< 1 year,E,RENT,2/1/16,Good,
1067117,2/1/16,Fully Paid, 36 months,14000,118000,17.94,675,22,10+ years,B,OWN,2/1/16,Good,
1067118,2/1/16,Fully Paid, 36 months,6000,85000,14.77,700,31,2 years,A,RENT,2/1/16,Good,
1067119,2/1/16,Fully Paid, 36 months,10800,65000,11.21,675,14,3 years,B,OWN,2/1/16,Good,
1067121,2/1/16,Fully Paid, 36 months,25000,74240,40.41,695,35,3 years,B,MORTGAGE,2/1/16,Good,
1067122,2/1/16,Fully Paid, 36 months,13000,37600,30.67,665,,10+ years,C,OWN,2/1/16,Good,
1067123,2/1/16,Fully Paid, 36 months,14000,45000,22.69,680,11,4 years,C,MORTGAGE,2/1/16,Good,
1067124,2/1/16,Charged Off, 36 months,18000,65000,17.19,675,,10+ years,B,OWN,2/1/16,Bad,
1067125,2/1/16,Current, 60 months,12000,130000,22.64,680,,< 1 year,D,MORTGAGE,2/1/16,Good,
1067126,2/1/16,Current, 60 months,24000,65000,25.68,705,77,10+ years,C,MORTGAGE,2/1/16,Good,
1067127,2/1/16,Fully Paid, 36 months,21600,60000,19.56,670,59,,D,MORTGAGE,2/1/16,Good,
1067128,2/1/16,Charged Off, 36 months,7800,26000,20.55,680,,,F,RENT,2/1/16,Bad,
1067129,2/1/16,Fully Paid, 36 months,10000,43000,28.47,740,,5 years,B,MORTGAGE,2/1/16,Good,
1067130,2/1/16,Fully Paid, 36 months,10000,95000,9.06,660,29,2 years,B,RENT,2/1/16,Good,
1067131,2/1/16,Fully Paid, 36 months,5000,46000,21.73,710,42,5 years,A,RENT,2/1/16,Good,
1067132,2/1/16,Fully Paid, 36 months,12000,80000,33.53,700,19,10+ years,C,MORTGAGE,2/1/16,Good,
1067133,2/1/16,Fully Paid, 36 months,15000,200000,9.33,690,62,10+ years,A,MORTGAGE,2/1/16,Good,
1067134,2/1/16,Fully Paid, 36 months,24000,160000,15.46,660,37,1 year,B,MORTGAGE,2/1/16,Good,
1067135,2/1/16,Fully Paid, 36 months,20000,48000,23.42,710,,7 years,B,RENT,2/1/16,Good,
1067136,2/1/16,Fully Paid, 60 months,20000,85000,30.57,775,,8 years,C,RENT,2/1/16,Good,
1067137,2/1/16,Fully Paid, 36 months,8000,24000,21.27,675,,,B,MORTGAGE,2/1/16,Good,
1067138,2/1/16,Fully Paid, 36 months,15000,100000,15.97,735,28,4 years,A,MORTGAGE,2/1/16,Good,
1067139,2/1/16,Fully Paid, 36 months,30200,90000,27.56,770,,5 years,C,MORTGAGE,2/1/16,Good,
1067140,2/1/16,Fully Paid, 36 months,18000,61550,24.31,715,,10+ years,B,RENT,2/1/16,Good,
1067141,2/1/16,Fully Paid, 36 months,9125,77000,14.71,660,51,2 years,C,RENT,2/1/16,Good,
1067142,2/1/16,Fully Paid, 60 months,20000,142000,11.62,660,,10+ years,C,OWN,2/1/16,Good,
1067143,2/1/16,Fully Paid, 36 months,8000,88000,27.76,710,,10+ years,C,MORTGAGE,2/1/16,Good,
1067144,2/1/16,Charged Off, 36 months,10000,64000,27.47,670,4,5 years,B,RENT,2/1/16,Bad,
1067145,2/1/16,Charged Off, 36 months,1150,48000,32.18,705,78,5 years,C,RENT,2/1/16,Bad,
1067146,2/1/16,Charged Off, 60 months,18000,305000,17.89,735,15,1 year,B,MORTGAGE,2/1/16,Bad,
1067148,2/1/16,Charged Off, 36 months,20000,60000,15.97,685,69,4 years,C,RENT,2/1/16,Bad,
1067149,2/1/16,Fully Paid, 36 months,10000,60000,19.64,680,4,4 years,A,RENT,2/1/16,Good,
1067150,2/1/16,Fully Paid, 36 months,11200,86000,20.57,730,,4 years,A,MORTGAGE,2/1/16,Good,
1067151,2/1/16,Fully Paid, 36 months,20000,100000,20.32,690,80,6 years,C,OWN,2/1/16,Good,
1067152,2/1/16,Fully Paid, 36 months,12000,75000,11.97,705,38,7 years,A,MORTGAGE,2/1/16,Good,
1067153,2/1/16,Fully Paid, 36 months,8000,85000,13.72,675,13,10+ years,B,RENT,2/1/16,Good,
1067154,2/1/16,Fully Paid, 36 months,27300,161000,32.49,720,,10+ years,C,MORTGAGE,2/1/16,Good,
1067155,2/1/16,Fully Paid, 60 months,23700,59273,27.6,720,,10+ years,D,MORTGAGE,2/1/16,Good,
1067156,2/1/16,Charged Off, 36 months,15000,125000,17.17,660,,8 years,D,MORTGAGE,2/1/16,Bad,
1067157,2/1/16,Current, 60 months,28000,133000,20.32,730,,10+ years,B,OWN,2/1/16,Good,
1067158,2/1/16,Fully Paid, 36 months,6600,70000,10.53,720,68,8 years,B,MORTGAGE,2/1/16,Good,
1067159,2/1/16,Fully Paid, 36 months,18500,80000,26.54,665,,9 years,C,MORTGAGE,2/1/16,Good,
1067160,2/1/16,Fully Paid, 36 months,8950,46000,30.32,675,67,4 years,E,RENT,2/1/16,Good,
1067161,2/1/16,Fully Paid, 36 months,13000,75000,10.54,675,,1 year,B,MORTGAGE,2/1/16,Good,
1067162,2/1/16,Fully Paid, 60 months,15200,71000,30.43,670,73,8 years,E,RENT,2/1/16,Good,
1067163,2/1/16,Fully Paid, 60 months,24000,115000,16.94,755,,2 years,B,MORTGAGE,2/1/16,Good,
1067164,2/1/16,Fully Paid, 36 months,8000,81000,22.21,690,25,8 years,A,MORTGAGE,2/1/16,Good,
1067165,2/1/16,Fully Paid, 60 months,25000,220000,12.55,690,44,3 years,B,RENT,2/1/16,Good,
1067166,2/1/16,Fully Paid, 36 months,18000,119000,24.28,675,43,3 years,B,MORTGAGE,2/1/16,Good,
1067167,2/1/16,Fully Paid, 36 months,7200,103000,22.72,660,24,6 years,B,RENT,2/1/16,Good,
1067168,2/1/16,Fully Paid, 36 months,9600,140000,7.11,725,33,10+ years,A,MORTGAGE,2/1/16,Good,
1067169,2/1/16,Fully Paid, 36 months,29000,135000,19.68,755,68,10+ years,A,MORTGAGE,2/1/16,Good,
1067170,2/1/16,Fully Paid, 36 months,10000,119000,21.84,680,8,5 years,C,MORTGAGE,2/1/16,Good,
1067171,2/1/16,Fully Paid, 36 months,16000,90000,9.69,670,27,4 years,B,OWN,2/1/16,Good,
1067172,2/1/16,Fully Paid, 36 months,8000,40000,20.32,720,,4 years,A,MORTGAGE,2/1/16,Good,
1067173,2/1/16,Fully Paid, 36 months,6000,80000,11.6,755,,,A,RENT,2/1/16,Good,
1067174,2/1/16,Fully Paid, 36 months,9000,66000,9.51,680,81,6 years,B,OWN,2/1/16,Good,
1067175,2/1/16,Fully Paid, 36 months,9000,30000,39.08,660,6,3 years,F,OWN,2/1/16,Good,
1067176,2/1/16,Fully Paid, 36 months,11775,29468,11.49,665,58,,D,MORTGAGE,2/1/16,Good,
1067177,2/1/16,Fully Paid, 36 months,6000,54000,17.42,665,25,1 year,C,MORTGAGE,2/1/16,Good,
1067178,2/1/16,Fully Paid, 36 months,12000,560323,1.65,735,45,1 year,B,RENT,2/1/16,Good,
1067179,2/1/16,Fully Paid, 60 months,35000,153000,26.38,665,33,10+ years,C,OWN,2/1/16,Good,
1067180,2/1/16,Fully Paid, 36 months,4000,73000,7.87,670,14,10+ years,B,MORTGAGE,2/1/16,Good,
1067181,2/1/16,Fully Paid, 36 months,25000,65000,30.08,755,,10+ years,B,MORTGAGE,2/1/16,Good,
1067182,2/1/16,Fully Paid, 36 months,9000,63000,27.38,690,12,10+ years,B,RENT,2/1/16,Good,
1067183,2/1/16,Current, 60 months,30000,140000,24.82,720,17,8 years,B,OWN,2/1/16,Good,
1067184,2/1/16,Fully Paid, 60 months,14000,65000,33.29,705,31,10+ years,D,MORTGAGE,2/1/16,Good,
1067185,2/1/16,Current, 60 months,24000,185000,22.56,685,,10+ years,B,RENT,2/1/16,Good,
1067186,2/1/16,Fully Paid, 36 months,6000,79000,26.55,705,57,5 years,A,MORTGAGE,2/1/16,Good,
1067187,2/1/16,Charged Off, 60 months,35000,90000,16.29,770,,10+ years,C,MORTGAGE,2/1/16,Bad,
1067188,2/1/16,Fully Paid, 36 months,22000,80000,26.39,765,,3 years,B,RENT,2/1/16,Good,
1067189,2/1/16,Fully Paid, 36 months,11075,63000,28.93,705,,< 1 year,B,RENT,2/1/16,Good,
1067190,2/1/16,Fully Paid, 36 months,6000,100000,0.81,660,31,3 years,C,RENT,2/1/16,Good,
1067191,2/1/16,Charged Off, 60 months,14275,39696,26.6,660,71,,D,RENT,2/1/16,Bad,
1067192,2/1/16,Charged Off, 36 months,35000,400000,12.59,680,3,8 years,C,MORTGAGE,2/1/16,Bad,
1067193,2/1/16,Fully Paid, 36 months,9600,75000,21.15,705,,8 years,B,MORTGAGE,2/1/16,Good,
1067194,2/1/16,Fully Paid, 36 months,12000,80000,19.15,685,41,8 years,A,MORTGAGE,2/1/16,Good,
1067195,2/1/16,Fully Paid, 36 months,6000,90000,10.32,690,,10+ years,B,RENT,2/1/16,Good,
1067196,2/1/16,Fully Paid, 36 months,9600,120000,27.89,670,14,10+ years,B,RENT,2/1/16,Good,
1067197,2/1/16,Charged Off, 60 months,15000,68000,13.18,690,44,< 1 year,D,MORTGAGE,2/1/16,Bad,
1067198,2/1/16,Fully Paid, 36 months,4800,36000,25.63,690,,8 years,C,MORTGAGE,2/1/16,Good,
1067199,2/1/16,Fully Paid, 36 months,6000,60000,25.12,670,,2 years,B,RENT,2/1/16,Good,
1067200,2/1/16,Fully Paid, 60 months,26400,82000,19.09,730,,10+ years,B,MORTGAGE,2/1/16,Good,
1067201,2/1/16,Fully Paid, 36 months,1200,85000,21.54,680,,10+ years,C,MORTGAGE,2/1/16,Good,
1067202,2/1/16,Fully Paid, 36 months,4800,140000,20.6,705,,10+ years,C,MORTGAGE,2/1/16,Good,
1067203,2/1/16,Fully Paid, 36 months,20800,80000,21.63,790,,9 years,A,OWN,2/1/16,Good,
1067204,2/1/16,Charged Off, 36 months,10000,75000,36.58,670,60,4 years,D,RENT,2/1/16,Bad,
1067205,2/1/16,Fully Paid, 36 months,4000,43000,22.22,690,,1 year,C,RENT,2/1/16,Good,
1067206,2/1/16,Fully Paid, 36 months,14400,100000,10.31,745,,1 year,A,RENT,2/1/16,Good,
1067207,2/1/16,Fully Paid, 60 months,24000,100000,22.6,685,31,10+ years,B,MORTGAGE,2/1/16,Good,
1067208,2/1/16,Fully Paid, 36 months,14000,45000,23.03,700,,9 years,B,MORTGAGE,2/1/16,Good,
1067209,2/1/16,Fully Paid, 36 months,5700,43000,31.82,660,,8 years,B,MORTGAGE,2/1/16,Good,
1067210,2/1/16,Fully Paid, 36 months,5000,65000,11.26,660,10,3 years,C,RENT,2/1/16,Good,
1067211,2/1/16,Charged Off, 36 months,8000,40000,33,690,61,1 year,D,MORTGAGE,2/1/16,Bad,
1067212,2/1/16,Charged Off, 60 months,30000,78000,2.42,670,61,10+ years,E,MORTGAGE,2/1/16,Bad,
1067213,2/1/16,Fully Paid, 36 months,10000,70000,18.09,745,52,2 years,A,MORTGAGE,2/1/16,Good,
1067214,2/1/16,Current, 60 months,18000,60000,11.26,680,,10+ years,C,MORTGAGE,2/1/16,Good,
1067215,2/1/16,Fully Paid, 36 months,7800,85000,13.3,665,15,10+ years,B,RENT,2/1/16,Good,
1067216,2/1/16,Fully Paid, 36 months,15000,103000,13.52,675,,3 years,B,MORTGAGE,2/1/16,Good,
1067217,2/1/16,Charged Off, 36 months,15500,55650,15.53,665,,7 years,E,MORTGAGE,2/1/16,Bad,
1067218,2/1/16,Charged Off, 60 months,11000,47000,33.71,665,,,C,MORTGAGE,2/1/16,Bad,
1067219,2/1/16,Fully Paid, 36 months,6000,41000,27.69,810,,2 years,A,MORTGAGE,2/1/16,Good,
1067220,2/1/16,Charged Off, 60 months,20400,67000,18.02,660,13,4 years,C,MORTGAGE,2/1/16,Bad,
1067221,2/1/16,Fully Paid, 36 months,30000,124000,14.97,730,,10+ years,A,OWN,2/1/16,Good,
1067222,2/1/16,Fully Paid, 36 months,12000,48424,15.42,685,36,10+ years,C,MORTGAGE,2/1/16,Good,
1067223,2/1/16,Charged Off, 36 months,5500,35000,25.03,680,30,6 years,C,RENT,2/1/16,Bad,
1067224,2/1/16,Fully Paid, 36 months,2400,60000,9.4,665,15,1 year,B,MORTGAGE,2/1/16,Good,
1067225,2/1/16,Fully Paid, 36 months,5650,52000,21.26,685,,3 years,D,MORTGAGE,2/1/16,Good,
1067226,2/1/16,Current, 60 months,20000,59678,42.83,705,,10+ years,F,RENT,2/1/16,Good,
1067227,2/1/16,Fully Paid, 36 months,10000,55000,24.19,670,55,< 1 year,B,RENT,2/1/16,Good,
1067228,2/1/16,Fully Paid, 36 months,5600,70000,1.66,705,,10+ years,B,MORTGAGE,2/1/16,Good,
1067229,2/1/16,Fully Paid, 36 months,12000,90000,7.56,695,,3 years,B,RENT,2/1/16,Good,
1067230,2/1/16,Fully Paid, 36 months,5000,19860,17.64,685,,,B,RENT,2/1/16,Good,
1067231,2/1/16,Late (31-120 days), 36 months,5000,35000,16.77,725,,4 years,A,RENT,2/1/16,Bad,
1067232,2/1/16,Fully Paid, 36 months,16800,130000,11.96,695,26,10+ years,B,MORTGAGE,2/1/16,Good,
1067233,2/1/16,Fully Paid, 36 months,24000,140000,18.44,730,62,< 1 year,A,MORTGAGE,2/1/16,Good,
1067234,2/1/16,Fully Paid, 36 months,5000,50000,4.87,670,53,10+ years,B,MORTGAGE,2/1/16,Good,
1067235,2/1/16,Fully Paid, 36 months,16000,90000,24.33,685,,,A,OWN,2/1/16,Good,
1067236,2/1/16,Charged Off, 36 months,17000,50000,21.24,705,,5 years,C,MORTGAGE,2/1/16,Bad,
1067237,2/1/16,Charged Off, 36 months,6325,13788,30.64,690,33,,D,MORTGAGE,2/1/16,Bad,
1067238,2/1/16,Fully Paid, 36 months,10000,130000,6.57,660,4,< 1 year,B,OWN,2/1/16,Good,
1067239,2/1/16,Fully Paid, 36 months,10000,29000,31,670,,1 year,B,RENT,2/1/16,Good,
